,Name,Age,Overall,Potential,Special,Nationality,Club
8554,P. Joosten,20,67,74,1802,Netherlands,FC Utrecht
8555,A. Grgic,19,67,81,1783,Switzerland,VfB Stuttgart
8556,W. van der Steen,26,67,70,1040,Netherlands,SC Heerenveen
8557,L. Koopmans,23,67,75,1118,Netherlands,PSV
8558,T. Akindele,24,67,69,1602,Canada,FC Dallas
8559,J. Leborgne,20,67,79,1837,France,Stade Malherbe Caen
8560,M. Arambarri,20,67,77,1732,Uruguay,FC Girondins de Bordeaux
8561,M. Abdellaoue,27,67,67,1662,Norway,Aalesunds FK
8562,Q. Amarikwa,28,67,67,1668,United States,San Jose Earthquakes
8563,V. Adžić,28,67,67,1451,Montenegro,Suwon FC
8564,Y. van Nieff,23,67,72,1916,Netherlands,FC Groningen
8565,Campins,21,67,75,1677,Spain,CF Reus Deportiu
8566,K. Van Hout,29,67,67,1027,Belgium,KVC Westerlo
8567,P. Polczak,29,67,67,1384,Poland,Cracovia
8568,Urko Vera,29,67,67,1553,Spain,CD Mirandés
8569,I. Provedel,22,67,77,1104,Italy,FC Pro Vercelli 1892
8570,C. Avinel,29,67,67,1640,France,Clermont Foot 63
8571,J. Kalla,29,67,67,1747,Germany,FC St. Pauli
8573,G. Farré,35,67,67,1878,Argentina,Belgrano de Córdoba
8574,M. Parensen,30,67,67,1784,Germany,1. FC Union Berlin
8575,J. Attamah,22,67,74,1682,Ghana,Medipol Başakşehir FK
8576,L. Phiri,21,67,77,1846,South Africa,Brøndby IF
8577,Álvaro,25,67,70,1588,Spain,AD Alcorcón
8578,I. Bulos,23,67,74,1583,Peru,Boavista FC
8579,D. Pratley,31,67,67,1925,England,Bolton Wanderers
8580,K. Takayama,27,67,67,1694,Japan,Shonan Bellmare
8581,H. Yılmaz,32,67,67,923,Turkey,Alanyaspor
8582,M. Antonsson,35,67,67,1403,Sweden,FC København
8583,C. O'Grady,30,67,67,1590,England,Burton Albion
8584,E. Birniçan,27,67,67,1133,Turkey,Kasimpaşa SK
8585,J. Parraguez,26,67,68,1537,Chile,Santiago Wanderers
8586,R. Köse,28,67,67,1091,Turkey,Kasimpaşa SK
8587,Marc Pedraza,29,67,67,1723,Spain,CD Numancia
8588,R. Towell,24,67,70,1918,Republic of Ireland,Brighton & Hove Albion
8589,Lee Jong Sung,23,67,71,1753,Korea Republic,Suwon Samsung Bluewings
8590,F. Torres,33,67,67,1908,Mexico,Puebla FC
8591,M. Tičinović,24,67,68,1823,Croatia,Sporting Lokeren
8592,J. Mondragón,21,67,74,1527,Colombia,CA Osasuna
8593,F. Cubero,37,67,67,1839,Argentina,Vélez Sarsfield
8594,G. Aguirre,34,67,67,1542,Argentina,Club Atlético Temperley
8595,N. Milesi,23,67,72,1788,Uruguay,Al Hilal
8596,S. Aresti,30,67,67,1112,Italy,Ternana
8597,José Semedo,31,67,67,1576,Portugal,Sheffield Wednesday
8598,M. Junglas,27,67,67,1867,Germany,DSC Arminia Bielefeld
8599,A. Fischer,29,67,67,1675,Denmark,Randers FC
8600,J. Collins,25,67,70,1659,Republic of Ireland,Crawley Town
8601,J. Collins,25,67,70,1659,Republic of Ireland,Crawley Town
8602,Fran Cruz,25,67,71,1594,Spain,CD Mirandés
8603,M. Stoll,33,67,67,1457,Germany,Karlsruher SC
8604,J. Holt,23,67,72,1809,Scotland,Rangers FC
8605,A. Masi,23,67,72,1322,Italy,Ternana
8606,R. Echeverría,21,67,77,1751,Chile,CD Everton de Viña del Mar
8607,C. Seitz,29,67,67,1102,United States,FC Dallas
8608,G. Moncur,22,67,74,1771,England,Barnsley
8609,E. Ebanks-Landell,23,67,71,1607,England,Sheffield United
8610,L. Azouni,22,67,74,1797,Tunisia,Nîmes Olympique
8611,C. O'Dowda,21,67,76,1661,Republic of Ireland,Bristol City
8612,Joel Pereira,20,67,81,1027,Portugal,Manchester United
8613,Edu Expósito,19,67,80,1554,Spain,Deportivo de La Coruña
8614,F. Herbers,22,67,73,1769,Germany,Philadelphia Union
8615,H. Martínez,29,67,67,1620,Chile,Audax Italiano
8616,O. El Kabir,24,67,68,1588,Netherlands,Djurgårdens IF
8617,Z. Ljubijankič,32,67,67,1810,Slovenia,Urawa Red Diamonds
8618,B. Burling,31,67,67,1520,United States,Colorado Rapids
8619,Diego Ivo,27,67,68,1368,Brazil,Moreirense FC
8620,Z. Kalmár,21,67,74,1718,Hungary,Brøndby IF
8621,L. Bénes,18,67,84,1676,Slovakia,Borussia Mönchengladbach
8622,C. Tierney,30,67,67,1886,United States,New England Revolution
8623,L. Hyam,24,67,72,1900,England,Ipswich Town
8624,Lee Kyung Ryul,28,67,67,1552,Korea Republic,Sangju Sangmu FC
8625,L. MacLeod,22,67,78,1754,Scotland,Brentford
8626,F. Evangelista,24,67,71,1756,Argentina,Atlético Tucumán
8627,O. Vásquez,26,67,67,1725,Colombia,Patriotas Boyacá FC
8628,J. Forte,29,67,67,1663,Barbados,Notts County
8629,M. Fofana,31,67,67,1531,Mali,Racing Club de Lens
8630,W. Cosme,31,67,67,1698,Colombia,Deportivo Pasto
8631,M. Pérez,29,67,67,1629,Argentina,Club Olimpo
8632,M. Maddison,22,67,74,1661,England,Peterborough United
8633,A. Androutsos,19,67,80,1793,Greece,Olympiacos CFP
8634,F. Dick,31,67,67,1874,Germany,DSC Arminia Bielefeld
8635,M. Smith,27,67,67,1568,England,Queens Park Rangers
8636,J. Simpson,27,67,67,1647,England,Philadelphia Union
8637,M. Nešpor,26,67,68,1684,Czech Republic,Zagłębie Lubin
8638,N. Palacios,24,67,72,1565,Colombia,Alianza Petrolera
8639,S. Stevens,24,67,70,1068,Netherlands,FC Twente
8640,Sergio Gil,20,67,75,1754,Spain,CD Lugo
8641,R. Gudiño,20,67,78,1128,Mexico,FC Porto
8642,B. Reid,23,67,74,1842,England,Bristol City
8643,M. Paulissen,23,67,73,1734,Netherlands,Roda JC Kerkrade
8644,D. Powers,25,67,69,1828,United States,Orlando City SC
8645,D. Efremov,21,67,74,1643,Russia,FC Orenburg
8646,Cho Yong Hyung,32,67,67,1640,Korea Republic,Jeju United FC
8647,K. Luijckx,30,67,67,1726,Netherlands,SønderjyskE
8648,H. Opdal,34,67,67,1129,Norway,IK Start
8649,Flávio,22,67,78,1377,Brazil,CD Feirense
8650,O. Stjepanovic,31,67,67,1761,FYR Macedonia,Śląsk Wrocław
8651,R. Brimah,29,67,67,1120,Ghana,Córdoba CF
8652,M. Thiel,23,67,73,1656,Germany,1. FC Union Berlin
8653,L. Galeano,24,67,72,1609,Argentina,Godoy Cruz
8654,P. Farkas,23,67,71,1831,Austria,SV Mattersburg
8655,E. Garré,34,67,67,1800,Argentina,Club Atlético Huracán
8656,Jang Ho Ik,22,67,73,1722,Korea Republic,Suwon Samsung Bluewings
8657,S. Cummings,27,67,67,1733,Jamaica,Millwall
8658,R. Grant,25,67,69,1853,Australia,Sydney FC
8659,Ilsinho,30,67,67,1865,Brazil,Philadelphia Union
8660,G. Prömel,21,67,76,1720,Germany,Karlsruher SC
8661,Ferrán Giner,28,67,67,1791,Spain,Gimnàstic de Tarragona
8662,Ferrán Giner,28,67,67,1791,Spain,Gimnàstic de Tarragona
8663,Kim Min Hyeok,24,67,70,1409,Korea Republic,Sagan Tosu
8664,Iban Salvador,20,67,77,1638,Equatorial Guinea,UCAM Murcia CF
8665,Ricardo Machado,27,67,68,1449,Portugal,Al Taawoun
8666,C. Delgado,34,67,67,1771,Argentina,Rosario Central
8667,David López,33,67,67,1751,Spain,SD Huesca
8668,B. Meccariello,25,67,69,1315,Italy,Ternana
8669,R. Costa,23,67,72,1551,Argentina,Atlético de Rafaela
8670,A. Balijon,33,67,67,1025,France,Red Star FC
8671,J. Skjelvik,24,67,72,1840,Norway,Rosenborg BK
8672,N. Ramos,34,67,67,1118,Colombia,Independiente Medellín
8673,O. Viera,29,67,67,1574,Ivory Coast,Adanaspor
8674,A. Bastía,37,67,67,1839,Argentina,Club Atlético Colón
8675,M. Chrisantus,25,67,68,1575,Nigeria,CF Reus Deportiu
8676,S. Di Carmine,27,67,67,1599,Italy,Perugia
8677,H. Jimenez,27,67,67,1880,United States,Columbus Crew SC
8678,N. Bianchi Arce,29,67,67,1399,Argentina,Club Atlético Sarmiento
8679,V. Vermeij,21,67,74,1532,Netherlands,Heracles Almelo
8680,M. Djetei Camara,21,67,78,1578,Cameroon,Gimnàstic de Tarragona
8681,M. Pavelic,22,67,71,1770,Austria,SK Rapid Wien
8682,I. Poblete,21,67,75,1684,Chile,CD Cobresal
8683,D. Lukebakio,18,67,80,1560,DR Congo,Toulouse Football Club
8685,A. Magdi,26,67,67,1586,Egypt,Al Wehda
8686,K. Tokstad,24,67,68,1814,Norway,Strømsgodset IF
8687,D. Thomalla,23,67,70,1658,Germany,1. FC Heidenheim 1846
8688,D. Villar,34,67,67,1895,Argentina,Unión de Santa Fe
8689,E. Acolatse,20,67,75,1603,Netherlands,KVC Westerlo
8690,D. Roßbach,23,67,71,1651,Germany,SV Sandhausen
8691,M. Garrido,30,67,67,1779,Argentina,Patronato
8692,Victor Bereitta,28,67,67,1610,Brazil,Avaí FC
8693,C. Rodríguez,26,67,70,1367,Uruguay,Club Olimpo
8694,Diego Medeiros,23,67,73,1687,Brazil,FC Paços de Ferreira
8695,Fábio Nunes,23,67,72,1873,Portugal,Os Belenenses
8696,A. Danielsen,31,67,67,1896,Norway,Viking FK
8697,O. Hadzikic,20,67,76,1074,Austria,FK Austria Wien
8698,E. Ngolok,27,67,67,1909,Cameroon,Sporting Lokeren
8699,F. Rherras,23,67,71,1833,Morocco,Heart of Midlothian
8700,Weilson Leal,28,67,67,1624,Brazil,Figueirense
8701,T. Socha,28,67,67,1696,Poland,Arka Gdynia
8702,M. Carrusca,32,67,67,1772,Argentina,Adelaide United
8703,B. Addae,23,67,72,1905,Ghana,Ascoli
8704,Lee Chang Geun,22,67,73,1127,Korea Republic,Jeju United FC
8705,R. Gergel,28,67,67,1762,Slovakia,Bruk-Bet Termalica Nieciecza
8706,J. Siebenhandl,26,67,70,1158,Austria,FC Würzburger Kickers
8707,Rober Correa,23,67,72,1700,Spain,Elche CF
8708,C. Escobar,26,67,67,1655,Chile,San Luis de Quillota
8709,H. Aslantaş,30,67,67,1749,Turkey,Kayserispor
8710,V. Gutkovskis,21,67,74,1538,Latvia,Bruk-Bet Termalica Nieciecza
8711,Falcón,32,67,67,1159,Spain,CD Tenerife
8712,Eloi Amagat,31,67,67,1762,Spain,Girona FC
8713,C. Fandrich,25,66,67,1676,Germany,FC Erzgebirge Aue
8714,J. Botaka,23,66,71,1678,DR Congo,Charlton Athletic
8715,T. McNamara,25,66,67,1743,United States,New York City FC
8716,Sivera,19,66,75,1276,Spain,Valencia CF
8717,T. Ricketts,28,66,66,1582,Canada,Toronto FC
8718,André de Arao,28,66,66,1716,Brazil,Avaí FC
8719,G. Fernandez,30,66,66,1698,Curacao,ADO Den Haag
8720,D. Łukasik,25,66,69,1730,Poland,SV Sandhausen
8721,K. Ajer,18,66,80,1782,Norway,Kilmarnock
8722,P. Robinson,37,66,66,1509,England,Birmingham City
8723,P. Robinson,37,66,66,1509,England,Birmingham City
8724,P. Šteinbors,30,66,66,1207,Latvia,Arka Gdynia
8725,S. Carrasco,27,66,66,1812,United States,Orlando City SC
8727,A. Considine,29,66,66,1507,Scotland,Aberdeen
8728,R. Ochiroşii,26,66,66,1803,Romania,AD Alcorcón
8729,J. Ríos,24,66,70,1732,Colombia,Alianza Petrolera
8730,B. Sadik,29,66,66,1561,Finland,Krylya Sovetov Samara
8731,F. Veseli,23,66,70,1575,Albania,Empoli
8732,Z. Zlámal,30,66,66,1124,Czech Republic,Alanyaspor
8733,G. Troianiello,33,66,66,1689,Italy,Hellas Verona
8734,A. Wede,26,66,67,1822,Sweden,Helsingborgs IF
8735,S. Sini,24,66,71,1524,Italy,Virtus Entella
8736,Kim Byeong Oh,27,66,66,1677,Korea Republic,Sangju Sangmu FC
8737,M. Bjørnbak,24,66,71,1620,Norway,FK Bodø/Glimt
8738,Guilson Paiva,32,66,66,1504,Brazil,Vitória
8739,Lee Woong Hee,27,66,67,1600,Korea Republic,Sangju Sangmu FC
8740,C. Lavery,23,66,73,1714,Northern Ireland,Sheffield United
8741,K. Aabech,33,66,66,1704,Denmark,AC Horsens
8742,R. Kiernan,25,66,68,1540,Republic of Ireland,Rangers FC
8744,A. Al Qarni,32,66,66,1039,Saudi Arabia,Al Ittihad
8745,M. Rolón,21,66,74,1611,Argentina,CD Lugo
8746,T. Brzyski,34,66,66,1909,Poland,Cracovia
8747,T. Phete,22,66,74,1741,South Africa,Vitória Guimarães
8748,D. Da Costa,30,66,66,1118,Switzerland,Novara
8749,Jo Su Huk,29,66,66,1037,Korea Republic,Ulsan Hyundai FC
8750,G. Wijnaldum,23,66,71,1781,Netherlands,Philadelphia Union
8751,A. O'Connor,23,66,73,1714,Republic of Ireland,Aberdeen
8752,R. Murawski,22,66,71,1795,Poland,Piast Gliwice
8753,K. Méndez,20,66,78,1594,Uruguay,FC Lausanne-Sport
8754,T. Mikkelsen,29,66,66,1696,Denmark,FC Nordsjælland
8755,B. Knighton,31,66,66,1060,United States,New England Revolution
8756,C. Sloth,24,66,71,1705,Denmark,Aalborg BK
8757,José Suarez,20,66,77,1140,Spain,FC Barcelona
8758,F. Mendy,21,66,77,1624,France,Le Havre AC
8759,J. Hernandez,32,66,66,1557,Puerto Rico,Toronto FC
8760,C. Lade,26,66,67,1709,United States,New York Red Bulls
8761,H. Pertuz,27,66,66,1393,Colombia,Independiente Medellín
8762,L. Buxton,32,66,66,1742,England,Bolton Wanderers
8763,Heitor Silbeira,24,66,66,1761,Brazil,Vasco da Gama
8764,D. Forde,36,66,66,1144,Republic of Ireland,Portsmouth
8765,P. McEleney,23,66,73,1742,Northern Ireland,Dundalk
8766,F. Bagnack,21,66,70,1542,Cameroon,Real Zaragoza
8767,B. Santalab,33,66,66,1688,Australia,Western Sydney Wanderers
8768,Villiam Moraes,28,66,66,1648,Brazil,Vasco da Gama
8769,B. Memiş,26,66,66,1589,Turkey,Adanaspor
8770,Sergi Canós,19,66,74,1703,Spain,Brentford
8771,D. Korobov,22,66,77,1724,Russia,FC Ural Yekaterinburg
8772,A. Zaseev,28,66,66,1746,Russia,FC Ufa
8773,Luciano Castán,26,66,68,1446,Brazil,Stade Brestois 29
8774,C. Abraw,25,66,67,1610,Togo,Kaizer Chiefs
8775,E. Hurtado,25,66,67,1756,United States,Vancouver Whitecaps FC
8776,Y. Takahashi,31,66,66,1706,Japan,Sagan Tosu
8777,M. Mirić,29,66,66,1639,Serbia,Sporting Lokeren
8778,O. Kemen,19,66,80,1872,France,GFC Ajaccio
8779,B. Tabla,17,66,81,1687,Ivory Coast,Montreal Impact
8780,Cirio,31,66,66,1712,Spain,Adelaide United
8781,J. Goossens,27,66,66,1675,Netherlands,Chicago Fire
8782,M. Koch,21,66,70,1503,Netherlands,PSV
8783,J. Rodríguez,25,66,67,1561,Paraguay,Arsenal de Sarandí
8784,J. Rodríguez,25,66,67,1561,Paraguay,Arsenal de Sarandí
8785,J. Andersson,19,66,75,1723,Sweden,BK Häcken
8786,C. Dagnall,30,66,66,1635,England,Crewe Alexandra
8787,Heliardo,24,66,71,1436,Brazil,CD Tondela
8788,Steven Vitória,29,66,66,1608,Canada,Lechia Gdańsk
8789,S. Saunders,32,66,66,1773,England,Wycombe Wanderers
8790,P. Filipović,25,66,68,1734,Croatia,FK Austria Wien
8791,A. Morelos,20,66,78,1482,Colombia,HJK Helsinki
8792,Bady,27,66,66,1689,Brazil,Gençlerbirliği SK
8793,C. Gutiérrez,19,66,79,1751,Chile,Unión Española
8794,J. McFadden,33,66,66,1745,Scotland,Motherwell
8795,M. Sansores,25,66,69,1626,Mexico,Monarcas Morelia
8796,D. Lafferty,27,66,66,1758,Northern Ireland,Sheffield United
8797,J. Newell,23,66,72,1806,England,Rotherham United
8798,C. Rodríguez,21,66,71,1705,Chile,CD Everton de Viña del Mar
8799,J. Capelli,30,66,66,1591,Argentina,San Martín de San Juan
8800,F. Görgülü,24,66,69,1504,Turkey,Gençlerbirliği SK
8801,A. Al Obaid,23,66,70,1840,Saudi Arabia,Al Qadisiyah
8802,S. Lawless,25,66,67,1677,Scotland,Partick Thistle FC
8803,J. Kusukami,28,66,66,1634,Japan,Western Sydney Wanderers
8804,M. Bordachev,30,66,66,1765,Belarus,FC Orenburg
8805,D. Babunski,22,66,72,1761,FYR Macedonia,Yokohama F. Marinos
8806,F. Carmona,22,66,73,1702,Chile,CD Palestino
8807,Y. Díaz,24,66,68,1617,Colombia,Rionegro Águilas
8808,F. Chalov,18,66,78,1548,Russia,PFC CSKA Moscow
8809,David Bruno,24,66,71,1627,Portugal,CD Tondela
8810,M. Al Bishi,29,66,66,1400,Saudi Arabia,Al Nassr
8811,S. Mosquera,22,66,74,1389,Colombia,Deportes Tolima
8812,T. Berra,25,66,69,1382,Argentina,Arsenal de Sarandí
8813,T. Gebauer,34,66,66,1126,Germany,SV Ried
8814,D. Raven,31,66,66,1618,England,Inverness Caledonian Thistle
8815,Josimar Feijoo,24,66,66,1765,Brazil,Criciúma
8816,A. Okugo,25,66,68,1799,United States,Portland Timbers
8817,B. Rowe,27,66,67,1125,United States,LA Galaxy
8818,I. Chebake,26,66,67,1643,Morocco,Le Havre AC
8819,M. Kenlock,19,66,77,1630,England,Ipswich Town
8820,G. Kastanos,18,66,84,1582,Cyprus,Pescara
8821,J. Emmanuel,18,66,78,1640,England,Ipswich Town
8822,T. Bu Haymid,28,66,66,1745,Saudi Arabia,Al Fateh
8823,P. Larsson,32,66,66,1337,Sweden,Helsingborgs IF
8824,A. Stokes,27,66,66,1686,Republic of Ireland,Blackburn Rovers
8825,A. Smárason,27,66,66,1861,Iceland,Hammarby IF
8826,D. Gustavsson,25,66,66,1638,Sweden,IF Elfsborg
8827,B. Wilson,33,66,66,1823,England,Oldham Athletic
8828,D. Castillo,25,66,69,1213,Chile,CD Universidad de Concepción
8829,C. Dajome,22,66,73,1565,Colombia,Deportivo Pasto
8830,M. Tagbajumi,28,66,66,1584,Nigeria,Lillestrøm SK
8831,A. La Mantia,25,66,66,1449,Italy,FC Pro Vercelli 1892
8832,João Vigário,20,66,73,1596,Portugal,Vitória Guimarães
8833,Carlos García,32,66,66,1452,Spain,Alanyaspor
8835,J. Clarke,24,66,69,1588,England,Scunthorpe United
8836,M. Stanković,30,66,66,1759,Austria,SK Sturm Graz
8837,G. van Kessel,23,66,72,1578,Curacao,Lechia Gdańsk
8838,Akapo,23,66,72,1787,Equatorial Guinea,SD Huesca
8839,E. Marester,32,66,66,1790,France,RC Strasbourg Alsace
8840,M. Masłowski,26,66,66,1754,Poland,Piast Gliwice
8841,Leandro,32,66,66,1668,Brazil,Górnik Łęczna
8842,M. Polaček,26,66,67,1090,Slovakia,Zagłębie Lubin
8843,A. Wilbraham,36,66,66,1513,England,Bristol City
8844,G. Ramos,25,66,69,1697,Uruguay,Puebla FC
8845,G. Ramos,25,66,69,1697,Uruguay,Puebla FC
8847,Migue,36,66,66,1501,Spain,Cádiz CF
8848,J. Young,30,66,66,1151,England,Brisbane Roar
8849,Sacramentinho,24,66,66,1114,Brazil,Cruzeiro
8850,Dagoberto Esteiro,28,66,66,1796,Brazil,América FC (Minas Gerais)
8851,B. Schenkeveld,24,66,69,1698,Netherlands,PEC Zwolle
8852,Bae Il Hwan,27,66,66,1646,Korea Republic,Jeju United FC
8853,M. Aseri,29,66,66,1622,Saudi Arabia,Al Ahli
8854,P. Riese,26,66,67,1768,Germany,FC Erzgebirge Aue
8855,G. Ferracuti,25,66,69,1643,Argentina,Club Atlético Sarmiento
8856,Jailson Acuna,28,66,66,967,Brazil,Cruzeiro
8857,J. Grimm,29,66,66,1599,France,RC Strasbourg Alsace
8858,P. Pawlett,25,66,66,1621,Scotland,Aberdeen
8859,R. Torres,24,66,68,1705,Colombia,Alianza Petrolera
8860,J. Kliment,22,66,73,1656,Czech Republic,Brøndby IF
8861,A. Prudnikov,27,66,66,1668,Russia,FC Anzhi Makhachkala
8862,S. Bouhours,29,66,66,1624,France,Stade de Reims
8863,M. van Duinen,24,66,70,1697,Netherlands,Excelsior
8864,C. Slater,22,66,75,1765,Scotland,Colchester United
8865,M. Preston,21,66,74,1560,England,Walsall
8866,M. Doughty,23,66,71,1804,Wales,Queens Park Rangers
8867,J. Souttar,19,66,79,1541,Scotland,Heart of Midlothian
8868,K. Ayari,26,66,67,1536,Tunisia,US Orléans Loiret Football
8869,T. Teniste,28,66,66,1746,Estonia,Sogndal Fotball
8870,B. Djimsiti,23,66,73,1518,Albania,Avellino
8871,A. Salzano,24,66,67,1677,Italy,Bari
8872,D. Acosta,18,66,80,1772,United States,Real Salt Lake
8873,D. Mattocks,25,66,66,1669,Jamaica,Portland Timbers
8874,A. Murillo,20,66,73,1514,Colombia,Santos Laguna
8875,A. González,22,66,71,1616,Argentina,Godoy Cruz
8876,S. Spierings,20,66,73,1636,Netherlands,Sparta Rotterdam
8877,S. N'Guessan,21,66,74,1655,Ivory Coast,AS Nancy Lorraine
8878,T. Röcher,25,66,67,1620,Austria,SV Mattersburg
8879,G. Morales,22,66,76,1626,Argentina,Atlético de Rafaela
8880,Gerson,19,66,79,1697,Brazil,Roma
8881,W. Kędziora,35,66,66,1587,Poland,Bruk-Bet Termalica Nieciecza
8882,T. Adams,17,66,82,1727,United States,New York Red Bulls
8883,C. Rizzuto,24,66,70,1779,Germany,FC Erzgebirge Aue
8884,V. Ciupercă,24,66,71,1733,Moldova,FC Tom Tomsk
8885,J. Brison,33,66,66,1792,France,Chamois Niortais Football Club
8886,Y. Cabrera,25,66,66,1701,Colombia,Deportivo Pasto
8887,J. Campbell,23,66,70,1397,United States,Chicago Fire
8888,M. Nordstrand,33,66,66,1746,Denmark,Newcastle Jets
8889,A. Messaoud,25,66,69,1662,Morocco,NEC Nijmegen
8890,Cristian Ceballos,23,66,70,1657,Spain,Sint-Truidense VV
8891,S. Lizana,23,66,72,1629,Chile,CD O'Higgins
8892,N. Eliasson,20,66,74,1587,Sweden,IFK Norrköping
8893,N. Miletić,25,66,69,1639,Serbia,KVC Westerlo
8894,M. Coppola,34,66,66,1857,Italy,Ternana
8895,A. Jacobson,30,66,66,1785,United States,Vancouver Whitecaps FC
8896,D. Christensen,27,66,66,1733,Denmark,KVC Westerlo
8897,M. Prietl,24,66,71,1689,Austria,DSC Arminia Bielefeld
8898,Nono Plata,25,66,69,1638,Spain,UCAM Murcia CF
8899,Narcisso Mau,28,66,66,1777,Brazil,Chapecoense
8900,Jacobo,32,66,66,1737,Spain,Wolfsberger AC
8901,Lorenço Pirdel,28,66,66,1496,Brazil,Atlético Paranaense
8902,J. Brillante,23,66,73,1724,Australia,Sydney FC
8903,A. Vega,18,66,80,1623,Mexico,Deportivo Toluca
8904,M. Nizam,25,66,67,1823,Turkey,Gaziantepspor
8905,R. Mandanda,23,66,74,1049,DR Congo,AC Ajaccio
8906,R. Mandanda,23,66,74,1049,DR Congo,AC Ajaccio
8907,B. Halloran,24,66,69,1666,Australia,1. FC Heidenheim 1846
8908,Pedro Martín,24,66,71,1742,Spain,CD Mirandés
8909,B. Edomwonyi,21,66,73,1632,Nigeria,Çaykur Rizespor
8910,M. Milec,24,66,69,1686,Slovenia,Roda JC Kerkrade
8911,E. Jendrišek,29,66,66,1801,Slovakia,Cracovia
8912,A. Stolz,32,66,66,1104,Germany,TSG 1899 Hoffenheim
8913,H. Mizumoto,30,66,66,1568,Japan,Sanfrecce Hiroshima
8914,K. Barmen,22,66,73,1873,Norway,SK Brann
8915,N. Orellana,20,66,75,1648,Chile,CD Everton de Viña del Mar
8916,S. Gonzalez,24,66,69,1577,Argentina,CD Everton de Viña del Mar
8917,Fofo,26,66,67,1751,Spain,CD Mirandés
8918,E. Farias,27,66,66,1666,Chile,Deportes Iquique
8919,N. Benegas,20,66,77,1566,Argentina,Quilmes Atlético Club
8920,T. Pettersson,26,66,67,1691,Sweden,Östersunds FK
8921,N. Knight-Percival,29,66,66,1485,England,Bradford City
8922,R. Hollingshead,25,66,67,1835,United States,FC Dallas
8923,Jorge Pombo,22,66,75,1782,Spain,Real Zaragoza
8924,Botelhinonsa,28,66,66,1750,Brazil,América FC (Minas Gerais)
8925,V. Parnyakov,32,66,66,1613,Russia,FC Orenburg
8926,A. Götz,22,66,70,1591,Germany,Hamburger SV
8927,K. Rosenberry,22,66,75,1786,United States,Philadelphia Union
8928,I. Villaseñor,33,66,66,1095,Mexico,Puebla FC
8929,A. Goiri,28,66,66,1436,Paraguay,Deportivo Pasto
8930,F. Makhedjouf,25,66,69,1835,Algeria,Red Star FC
8931,D. Fry,18,66,83,1430,England,Middlesbrough
8932,João Costa,20,66,76,935,Portugal,FC Porto
8933,M. Angha,22,66,75,1650,Switzerland,FC St. Gallen
8934,J. Saunders,35,66,66,1158,Puerto Rico,Orlando City SC
8935,G. Gudiño,24,66,69,1785,Argentina,Atlético de Rafaela
8936,M. Fares,20,66,73,1699,France,Hellas Verona
8937,M. Pietrowski,28,66,66,1806,Poland,Piast Gliwice
8938,S. O'Keefe,25,66,67,1780,England,Milton Keynes Dons
8939,A. Shvets,23,66,73,1647,Georgia,Villarreal CF
8940,S. Horvath,19,66,73,1749,Austria,SK Sturm Graz
8941,R. Piris Da Motta,21,66,73,1626,Paraguay,San Lorenzo de Almagro
8942,Saizar,33,66,66,1073,Spain,CD Numancia
8943,A. Soto,21,66,73,1737,Colombia,Independiente Santa Fe
8944,Park Gi Dong,27,66,66,1604,Korea Republic,Suwon Samsung Bluewings
8945,M. Uhre,21,66,76,1611,Denmark,SønderjyskE
8946,J. Sánchez,23,66,70,1819,Mexico,Club Necaxa
8947,N. Timmermans,33,66,66,1721,Belgium,KAS Eupen
8948,Cho Sung Hwan,34,66,66,1488,Korea Republic,Jeonbuk Hyundai Motors
8949,M. Danielsson,27,66,67,1408,Sweden,GIF Sundsvall
8950,A. Robles,22,66,71,1642,Chile,CD Huachipato
8951,J. Dodoo,21,66,77,1625,Ghana,Rangers FC
8952,Edenildo Lagoas,28,66,66,1769,Brazil,Chapecoense
8953,M. Jelić,25,66,68,1674,Croatia,SK Rapid Wien
8954,K. Fisher,22,66,71,1470,United States,Montreal Impact
8955,Felipe Sanchón,34,66,66,1600,Spain,Girona FC
8956,J. Álvarez,29,66,66,1689,Colombia,Alianza Petrolera
8957,V. Afonin,28,66,66,1803,Uzbekistan,FC Orenburg
8958,E. Pimentel,26,66,66,1540,Mexico,Club América
8959,Yun Ju Tae,26,66,66,1707,Korea Republic,Sangju Sangmu FC
8960,A. Grant,22,66,74,1395,Australia,Perth Glory
8961,G. Sardo,37,66,66,1807,Italy,Chievo Verona
8962,G. Berthier,20,66,76,1621,France,Stade de Reims
8963,R. Milsom,29,66,66,1874,England,Notts County
8964,H. Forrester,25,66,67,1754,England,Rangers FC
8965,K. Holmberg,23,66,71,1685,Sweden,IFK Norrköping
8966,Salva Ruíz,21,66,72,1628,Spain,Valencia CF
