,Name,Age,Overall,Potential,Special,Nationality,Club
8825,D. Ochieng,21,63,69,1380,Kenya,Al Taawoun
8826,D. Djulbic,31,63,63,1358,Australia,Perth Glory
8827,D. Nardiello,31,63,63,1617,Wales,Bury
8828,D. Machís,21,63,67,1546,Venezuela,Granada CF
8829,M. Gaffoor,27,63,66,1384,France,CD Numancia
8830,S. Ramsden,32,63,63,1557,England,Motherwell
8831,J. Bailey,25,63,65,1711,England,Barnsley
8832,B. Ferati,27,63,63,1524,Switzerland,FC Sion
8833,Golobart,22,63,71,1359,Spain,FC Erzgebirge Aue
8834,M. Aseri,27,63,63,1482,Saudi Arabia,Al Ahli
8835,P. Riese,24,63,66,1718,Germany,1. FC Heidenheim 1846
8836,B. Roche,32,63,63,1272,Republic of Ireland,Morecambe
8837,R. Torres,22,63,67,1623,Colombia,La Equidad
8838,R. McKenzie,20,63,69,1630,Scotland,Kilmarnock
8839,I. Cherenchikov,29,63,63,1536,Russia,Amkar Perm
8840,J. Hardeveld,19,63,73,1668,Netherlands,FC Utrecht
8841,Aitor,23,63,68,1279,Spain,Villarreal CF
8842,C. Dawson,19,63,72,1636,Wales,Leeds United
8843,N. Doyle,27,63,63,1809,England,Luton Town
8844,S. Kirschstein,34,63,63,1189,Germany,FC Erzgebirge Aue
8845,S. Kirschstein,34,63,63,1189,Germany,FC Erzgebirge Aue
8846,J. Guerrero,26,63,65,1769,Mexico,Club América
8847,T. Dunfield,32,63,63,1784,Canada,Ross County FC
8848,N. Fitzgerald,22,63,66,1693,Australia,Central Coast Mariners
8849,E. Goldaniga,20,63,70,1395,Italy,Perugia
8850,L. Dalla Valle,22,63,70,1620,Finland,Crewe Alexandra
8851,Toni Varela,28,63,63,1862,Cape Verde,Excelsior
8852,R. Krishna,26,63,65,1573,Fiji,Wellington Phoenix
8853,T. Bradshaw,21,63,70,1586,Wales,Walsall
8854,T. Browning,20,63,76,1488,England,Everton
8855,L. Veselinović,27,63,63,1415,Serbia,Pohang Steelers
8856,M. Pawełek,33,63,63,1218,Poland,Śląsk Wrocław
8857,M. Beckmann,30,63,63,1664,Denmark,Hobro IK
8858,G. Malán,26,63,67,1638,Uruguay,CD Antofagasta
8859,R. Himmelmann,25,63,68,1152,Germany,FC St. Pauli
8860,M. Simonovski,22,63,68,1444,FYR Macedonia,Amkar Perm
8861,S. Suciu,24,63,69,1718,Romania,Crotone
8862,B. Thoelke,22,63,68,1440,Germany,VfL Wolfsburg
8863,H. Akpan,22,63,69,1765,Nigeria,Reading
8864,T. Moulin,24,63,70,1768,France,Clermont Foot 63
8865,Rubén Peña,22,63,69,1663,Spain,CD Leganés
8866,S. Basso,31,63,63,1638,Italy,Trapani
8867,J. Stewart,32,63,63,1739,England,San Jose Earthquakes
8868,Z. Anderson,23,63,69,1536,Australia,Central Coast Mariners
8869,R. Murphy,23,63,68,1606,Republic of Ireland,Oldham Athletic
8870,F. Ehret,34,63,63,1735,France,AS Nancy Lorraine
8871,S. Hmood,24,63,68,1585,Saudi Arabia,Al Shoulla
8872,P. Netzer,28,63,63,1585,Austria,SCR Altach
8873,R. Aydin,24,63,70,1696,Turkey,Atiker Konyaspor
8874,D. Wydra,20,63,71,1793,Austria,SK Rapid Wien
8875,L. Christensen,19,63,72,1692,Denmark,Fulham
8876,C. Dobnik,27,63,65,1170,Austria,Wolfsberger AC
8877,M. Yeates,29,63,63,1723,Republic of Ireland,Bradford City
8878,Jorge Díaz,25,63,67,1595,Uruguay,Albacete BP
8879,L. Ayling,22,63,69,1654,England,Bristol City
8880,Lee Kyu Ro,25,63,67,1693,Korea Republic,Jeonbuk Hyundai Motors
8881,S. Pettinari,22,63,69,1626,Italy,Pescara
8882,G. Cunningham,23,63,66,1749,Republic of Ireland,Bristol City
8883,K. Barmen,20,63,66,1684,Norway,SK Brann
8884,M. Sereinig,29,63,63,1506,Austria,SC Wiener Neustadt
8885,Ricardo Nunes,28,63,63,1755,South Africa,Pogoń Szczecin
8886,R. Villarraga,24,63,67,1492,Colombia,Independiente Santa Fe
8887,A. Brosque,30,63,63,1584,Australia,Sydney FC
8888,Park Tae Min,28,63,63,1741,Korea Republic,Seongnam FC
8889,F. Paghera,22,63,71,1700,Italy,SS Virtus Lanciano
8890,M. Essombé,26,63,65,1598,Cameroon,US Créteil-Lusitanos
8891,E. Farias,25,63,67,1639,Chile,Unión La Calera
8892,Cidoncha,23,63,68,1766,Spain,Albacete BP
8893,Alex Ortiz,28,63,63,1432,Spain,CD Mirandés
8894,T. Pettersson,24,63,67,1643,Sweden,IFK Göteborg
8895,L. Estacio,34,63,63,1205,Colombia,Deportivo Pasto
8896,A. Götz,20,63,75,1552,Germany,Hamburger SV
8897,H. Salinas,24,63,64,1700,Chile,CD Universidad de Concepción
8898,G. Martínez,25,63,67,1573,Chile,CD Antofagasta
8899,R. Soria,27,63,69,1623,Argentina,Deportivo Pasto
8900,A. Zamora,29,63,63,1824,Mexico,Jaguares de Chiapas
8901,M. Klauß,27,63,63,1650,Germany,VfR Aalen
8902,Álvaro Corral,31,63,63,1443,Spain,CD Mirandés
8903,G. Diaz,18,63,73,1344,Colombia,Millonarios FC
8904,Dálcio,18,63,80,1595,Portugal,Os Belenenses
8905,M. Almebäck,26,63,65,1505,Sweden,Esbjerg fB
8906,M. Almebäck,26,63,65,1505,Sweden,Esbjerg fB
8907,W. Evseev,22,63,69,1623,Germany,1. FC Nürnberg
8908,P. Pergl,36,63,63,1720,Czech Republic,FC Vaduz
8909,N. Djordjević,34,63,63,1680,Serbia,Kalmar FF
8910,S. Szałachowski,30,63,63,1599,Poland,Górnik Łęczna
8911,A. Mosquera,22,63,71,1227,Colombia,Fortaleza CEIF
8912,Mikel Iribas,26,63,66,1740,Spain,AD Alcorcón
8913,H. Aigner,33,63,63,1557,Austria,SCR Altach
8914,R. Wallner,32,63,63,1771,Austria,SV Grödig
8915,B. Olejnik,27,63,63,1145,Austria,York City
8916,M. Katzer,34,63,63,1586,Austria,FC Admira Wacker Mödling
8917,O. Opazo,23,63,70,1622,Chile,Santiago Wanderers
8918,C. Dessers,19,63,73,1558,Belgium,Sporting Lokeren
8919,Carlos Blanco,18,63,80,1339,Spain,Juventus
8920,S. Abdullahi,17,63,73,1532,Nigeria,Viking FK
8921,Julián Luque,22,63,71,1517,Spain,RCD Espanyol
8922,T. Dunivant,33,63,63,1732,United States,LA Galaxy
8923,C. Vargas,24,63,68,1210,Colombia,Atlético Nacional
8924,C. Wingert,32,63,63,1718,United States,New York City FC
8925,André,18,63,73,1516,Portugal,FC Paços de Ferreira
8926,F. Gerardi,26,63,65,1570,Italy,Cittadella
8927,E. Demir,24,63,68,1785,Sweden,SK Brann
8928,Kim Dong Sub,25,63,69,1611,Korea Republic,Busan IPark
8929,V. Rykov,26,63,67,1360,Russia,Torpedo Moscow
8930,T. Meyer,24,63,68,1443,United States,LA Galaxy
8931,Marco Sangalli,22,63,67,1683,Spain,Deportivo Alavés
8932,S. Elliott,30,63,63,1694,Republic of Ireland,Carlisle United
8933,R. Arzumanyan,28,63,63,1569,Armenia,Amkar Perm
8934,N. Vorthoren,26,63,67,1705,Netherlands,BK Häcken
8935,M. Kašćelan,31,63,63,1677,Montenegro,Arsenal Tula
8936,M. Al Qarni,24,63,65,1658,Saudi Arabia,Al Hilal
8937,A. Maraval,20,63,72,1182,France,AC Arles Avignon
8938,R. James,20,63,74,1692,England,Huddersfield Town
8939,S. Silva,22,63,66,1423,Chile,Audax Italiano
8940,A. Simon,31,63,63,1629,Hungary,Wolfsberger AC
8941,Bernardo,20,63,73,1442,Spain,Racing Santander
8942,Henrique,29,63,63,1497,Brazil,Brisbane Roar
8943,Francis,32,63,63,1725,Spain,Racing Santander
8945,W. Fogden,26,63,63,1562,England,Portsmouth
8946,C. Quaner,23,63,67,1551,Germany,VfR Aalen
8947,K. Steppe,25,63,65,1341,Belgium,Waasland-Beveren
8948,Arturo,25,63,67,1504,Spain,UE Llagostera
8949,Augusto,26,63,66,1541,Portugal,US Créteil-Lusitanos
8950,M. Coly,30,63,63,1324,Senegal,FC Pro Vercelli 1892
8951,D. Mimm,31,63,63,1529,Austria,SC Wiener Neustadt
8952,L. Gregory,25,63,68,1606,England,Millwall
8953,B. Schepers,22,63,67,1679,Netherlands,SC Cambuur
8954,B. Pritchard,28,63,63,1769,Zimbabwe,Leyton Orient
8955,Carles Mas,21,63,67,1483,Spain,Girona FC
8956,N. Kovačević,33,63,63,1738,Serbia,Nîmes Olympique
8957,D. Loft,27,63,63,1804,England,Gillingham
8958,Joselu,23,63,69,1626,Spain,RCD Mallorca
8959,T. Paulus,32,63,63,1354,Germany,FC Erzgebirge Aue
8960,Sergio Buenacasa,18,63,74,1497,Spain,Juventus
8961,Ruymán,27,63,63,1643,Spain,UE Llagostera
8962,R. Di Gennaro,20,63,74,1187,Italy,Latina
8963,L. Aycicek,20,63,76,1613,Germany,SV Werder Bremen
8964,J. Cobo,29,63,63,1707,Argentina,Club Olimpo
8965,M. Timisela,28,63,63,1669,Netherlands,Lillestrøm SK
8966,P. Jagne,24,63,68,1803,Gambia,FC Sion
8967,P. Jagne,24,63,68,1803,Gambia,FC Sion
8968,M. Gersbeck,19,63,72,1225,Germany,Hertha BSC
8969,E. Alic,22,63,68,1400,Montenegro,Villarreal CF
8970,J. Sanchez,26,63,67,1626,Colombia,Uniautónoma FC
8971,R. Hassan,23,63,70,1645,Nigeria,FC Midtjylland
8972,Paulinho,22,63,67,1577,Portugal,Moreirense FC
8973,O. Álvarez,19,63,74,1521,Colombia,RSC Anderlecht
8974,Pulido,23,63,67,1488,Spain,Albacete BP
8975,Kim Eun Sun,26,63,67,1831,Korea Republic,Suwon Samsung Bluewings
8976,A. Khamis,25,63,68,1636,Saudi Arabia,Al Nassr
8977,G. N'Gosso,29,63,63,1544,Cameroon,Angers SCO
8978,R. ten Voorde,23,63,68,1664,Netherlands,FC Dordrecht
8979,C. Newton,22,63,71,1771,England,Rotherham United
8980,A. Fomitschow,23,63,70,1847,Germany,1. FC Kaiserslautern
8981,J. Zwischenbrugger,24,63,64,1583,Austria,SCR Altach
8982,M. Brown,37,63,63,1734,England,Port Vale
8983,A. Sayed,18,63,75,1613,Egypt,Lierse SK
8984,O. Pouso,34,63,63,1787,Uruguay,Gimnasia y Esgrima La Plata
8985,Queco Piña,33,63,63,1239,Spain,CD Leganés
8986,S. Bayrak,33,63,63,1486,Turkey,Gençlerbirliği SK
8987,M. Arini,27,63,65,1703,Italy,Avellino
8988,C. Lustenberger,27,63,63,1726,Switzerland,FC Luzern
8989,W. Grigg,22,63,71,1613,Northern Ireland,Milton Keynes Dons
8990,S. Bibilov,23,63,70,1726,Russia,Rubin Kazan
8991,J. Clarke-Harris,19,63,71,1478,England,Rotherham United
8992,J. Smith,30,63,63,1579,England,AFC Wimbledon
8994,C. Kronberg,27,63,64,1810,Denmark,Sarpsborg 08 FF
8995,L. Buysens,28,63,63,1491,Belgium,Lierse SK
8996,N. LaBrocca,29,63,63,1821,United States,Colorado Rapids
8997,G. Bigirimana,20,63,76,1768,England,Rangers FC
8998,C. Pérez,24,63,68,1487,Mexico,Deportivo Toluca
8999,T. Bosmel,26,63,65,1155,France,AC Arles Avignon
9000,A. Nimely,23,63,68,1573,England,Port Vale
9001,R. Gigolaev,24,63,64,1682,Georgia,Ruch Chorzów
9002,S. Walker,22,63,69,1197,England,Colchester United
9003,A. Bieler,21,63,73,1713,Germany,SV Sandhausen
9004,A. Dereli,33,63,63,1630,Turkey,Sivasspor
9005,K. Walker,24,63,66,1713,Sweden,Djurgårdens IF
9006,L. Sánchez,24,63,68,1161,Mexico,Deportivo Toluca
9007,L. Hodson,22,63,71,1688,Northern Ireland,Milton Keynes Dons
9008,J. Hanson,26,63,63,1526,England,Bradford City
9009,C. Ankergren,34,63,63,1148,Denmark,Brighton & Hove Albion
9010,S. Hogan,22,63,68,1549,England,Brentford
9011,M. Cordier,30,63,63,1261,Belgium,KVC Westerlo
9012,Júlio Alves,23,63,69,1731,Portugal,Rio Ave FC
9013,B. Guillaume,19,63,68,1507,Belgium,Racing Club de Lens
9014,D. Novoa,25,63,66,1185,Colombia,La Equidad
9015,C. Diedhiou,26,63,66,1355,Senegal,US Créteil-Lusitanos
9016,R. Boguski,30,63,63,1671,Poland,Wisła Kraków
9017,Orestes,33,63,63,1401,Brazil,Al Shoulla
9018,M. Przybylski,32,63,63,1772,Poland,Górnik Zabrze
9019,J. Parpeix,24,63,66,1684,France,Nîmes Olympique
9020,R. Wabara,22,63,69,1658,England,Doncaster Rovers
9021,M. Gajos,23,63,66,1694,Poland,Jagiellonia Białystok
9022,E. Koulouris,18,63,77,1426,Greece,PAOK
9023,O. Türk,28,63,63,1885,Netherlands,Gaziantepspor
9024,A. Dantsev,29,63,63,1748,Russia,FC Ural Yekaterinburg
9025,T. Grøgaard,20,63,72,1735,Norway,Odds BK
9026,R. Williams,20,63,70,1518,Australia,Fulham
9027,H. Novillo,22,63,71,1617,France,Melbourne City FC
9028,H. Novillo,22,63,71,1617,France,Melbourne City FC
9029,S. Contreras,26,63,66,1200,Chile,CD Cobreloa
9030,D. Bernhardt,28,63,63,1161,Germany,VfR Aalen
9031,A. Acosta,26,63,64,1667,Mexico,Puebla FC
9032,B. Ibini,21,63,71,1707,Australia,Sydney FC
9033,S. Carruthers,21,63,73,1639,Republic of Ireland,Milton Keynes Dons
9034,K. Skaanes,19,63,75,1527,Norway,SK Brann
9035,Munir,25,63,68,1218,Morocco,CD Numancia
9036,N. Proschwitz,27,63,63,1546,Germany,Coventry City
9037,A. Østli,31,63,63,1581,Norway,FC Vestsjælland
9038,M. Chiosa,20,63,69,1370,Italy,Avellino
9039,T. Pellenard,20,63,76,1577,France,FC Girondins de Bordeaux
9040,G. Reyes,27,63,63,1196,Uruguay,CD Huachipato
9041,L. Miller,31,63,63,1728,Scotland,Kilmarnock
9042,T. Vollnhofer,29,63,63,1206,Austria,SC Wiener Neustadt
9043,M. Sanhueza,22,63,67,1491,Chile,CD Cobreloa
9044,F. Noguera,21,63,69,1334,Argentina,Club Atlético Banfield
9045,T. Robinson,25,63,66,1604,Jamaica,Scunthorpe United
9046,Ripa,28,63,63,1686,Spain,CD Numancia
9047,M. Dávila,22,63,68,1558,Chile,Deportes Iquique
9048,Y. Kerboriou,26,63,66,1168,France,US Créteil-Lusitanos
9049,E. Hanstveit,33,63,63,1679,Norway,SK Brann
9050,A. Fidler,30,63,63,1687,Russia,FC Ural Yekaterinburg
9051,M. Amini,21,63,71,1738,Australia,Borussia Dortmund
9052,J. Turnbull,19,63,71,1423,England,Swindon Town
9053,E. Valentini,25,63,66,1789,Italy,Karlsruher SC
9054,J. Suk,24,63,67,1721,Netherlands,NAC Breda
9055,N. Ibáñez,32,63,63,1195,Argentina,Racing Club
9056,Andreu,31,63,63,1781,Spain,Racing Santander
9057,K. Kanak,23,63,70,1759,Turkey,Eskişehirspor
9058,F. Álvarez,20,63,69,1657,Colombia,Alianza Petrolera
9059,J. Cordoval,24,63,66,1534,France,Nîmes Olympique
9060,V. Janjetović,26,63,65,1159,Australia,Sydney FC
9061,H. Bjørdal,17,63,73,1713,Norway,Aalesunds FK
9062,L. Martinelli,25,63,69,1318,Italy,Empoli
9063,C. Rodríguez,24,63,67,1663,Panama,Fortaleza CEIF
9064,R. Carrascal,21,63,69,1743,Colombia,Alianza Petrolera
9065,M. Busellato,21,63,71,1762,Italy,Cittadella
9066,A. Al Sahbi,27,63,63,1501,Saudi Arabia,Al Ahli
9067,Gato,30,63,63,1735,Spain,CE Sabadell FC
9068,V. Ryzhkov,24,63,68,1678,Russia,Arsenal Tula
9069,Raul García,24,63,68,1686,Spain,Deportivo Alavés
9070,D. Corti,34,63,63,1713,Italy,Varese
9071,A. Kujovic,27,63,63,1556,Sweden,Åtvidabergs FF
9072,S. Coşkun,29,63,63,1587,Turkey,Eskişehirspor
9073,A. Nikitin,22,63,70,1415,Russia,Amkar Perm
9074,Jeon Sung Chan,26,63,67,1747,Korea Republic,Busan IPark
9075,M. Vidal,23,63,67,1211,France,Toulouse Football Club
9076,T. Al Dosari,25,63,66,1653,Saudi Arabia,Al Shoulla
9077,J. Peterson,28,63,63,1767,United States,Sporting Kansas City
9078,R. Vilchis,24,63,66,1579,Mexico,Leones Negros de la UdeG
9079,E. Jelenič,21,63,73,1701,Slovenia,Livorno
9080,S. Kroon,21,63,70,1574,Sweden,Malmö FF
9081,A. Al Hafith,21,63,68,1500,Saudi Arabia,Al Hilal
9082,J. Gradit,21,63,69,1529,France,Tours FC
9083,Aderlan,23,63,69,1791,Brazil,Associação Académica de Coimbra
9084,M. Stephens,25,63,66,1740,United States,Chicago Fire
9085,António Filipe,29,63,63,1173,Portugal,FC Paços de Ferreira
9086,A. Novikov,29,63,63,1702,Russia,FC Ural Yekaterinburg
9087,K. Pilarz,33,63,63,1280,Poland,Cracovia
9088,T. Salamon,25,63,68,1616,Austria,FK Austria Wien
9089,T. Salamon,25,63,68,1616,Austria,FK Austria Wien
9090,K. Alston,26,63,65,1789,United States,New England Revolution
9091,G. Francomb,22,63,72,1656,England,AFC Wimbledon
9092,Álex Barrera,23,63,69,1651,Spain,Real Sporting de Gijón
9093,A. Mosquera,24,63,70,1694,Colombia,Envigado FC
9094,T. Wahl,30,63,63,1723,United States,Columbus Crew SC
9095,C. Baker,31,63,63,1711,England,Milton Keynes Dons
9096,S. Moore,24,63,70,1219,England,Cardiff City
9097,K. Freeman,22,63,69,1678,Wales,Sheffield United
9098,Alvarinho,23,63,66,1628,Portugal,Zawisza Bydgoszcz
9099,B. Belalcázar,29,63,63,1511,Colombia,Deportivo Pasto
9100,F. Córdoba,25,63,66,1823,Colombia,Deportivo Pasto
9101,S. Gancarczyk,32,63,63,1741,Poland,Górnik Zabrze
9102,O. Vranješ,24,63,69,1728,Bosnia Herzegovina,Gaziantepspor
9104,M. Al Asmari,27,63,64,1615,Saudi Arabia,Al Fateh
9105,Lucas Souza,24,63,66,1664,Brazil,Moreirense FC
9106,S. Logan,26,63,63,1739,England,Aberdeen
9107,L. Giannetti,20,63,72,1479,Argentina,Vélez Sarsfield
9108,M. Ballouchy,31,63,63,1721,Morocco,New York City FC
9109,M. Steenvoorden,21,63,70,1637,Netherlands,FC Dordrecht
9110,F. Marković,22,63,68,1677,Serbia,RCD Mallorca
9111,L. Cardozo,25,63,67,1538,Paraguay,Monarcas Morelia
9112,L. Ceballos,27,63,63,1655,Argentina,Godoy Cruz
9113,G. Martínez,19,63,75,1518,Mexico,Pachuca
9114,R. Aguilar,21,63,74,1620,France,AJ Auxerre
9115,D. Konaté,33,63,63,1490,Mali,Stade Lavallois Mayenne FC
9116,N. Shorey,33,63,63,1729,England,Portsmouth
9117,D. Chávez,24,63,65,1745,Mexico,Monterrey
9118,C. Lozano,37,63,63,1274,Mexico,Jaguares de Chiapas
9120,Rubén Palazuelos,31,63,63,1765,Spain,Ross County FC
9121,W. Zimmerman,21,63,66,1511,United States,FC Dallas
9122,J. Rentmeister,29,63,63,1520,Belgium,Blackpool
9123,E. Mammana,18,63,76,1461,Argentina,River Plate
9124,S. Wiseman,28,63,63,1612,Gibraltar,Preston North End
9125,J. Sudić,23,63,69,1363,Sweden,BK Häcken
9126,D. Mangni,21,63,74,1584,Italy,Latina
9127,M. Doumbia,19,63,70,1623,Mali,FC Rostov
9128,N. Dussenne,22,63,67,1414,Belgium,KSV Cercle Brugge
9129,L. Evans,19,63,75,1660,Wales,Wolverhampton Wanderers
9130,O. Salinas,26,63,68,1571,Chile,Deportivo San Marcos de Arica
9131,T. McMahon,28,63,63,1707,England,Bradford City
9132,A. Filkor,25,63,67,1753,Hungary,Avellino
9133,Zamora,31,63,63,1528,Spain,RC Recreativo de Huelva
9134,E. Bologna,32,63,63,1219,Argentina,Club Atlético Banfield
9135,P. Arriola,19,63,71,1595,United States,Club Tijuana
9136,D. Chmiel,27,63,66,1681,Poland,Podbeskidzie Bielsko-Biała
9137,O. Bulut,20,63,71,1605,Germany,VfL Bochum 1848
9138,Octávio,20,63,73,1625,Brazil,Fiorentina
9139,D. Barr,29,63,63,1658,Scotland,Ross County FC
9140,Y. Andreu,25,63,68,1511,France,GFC Ajaccio
9141,M. Salem,28,63,63,1394,Saudi Arabia,Al Faisaly
9142,O. Mfulu,20,63,69,1591,Congo,Stade de Reims
9144,X. Kouassi,24,63,67,1778,Ivory Coast,FC Sion
9145,T. Darikwa,22,63,71,1720,England,Chesterfield
9146,B. Pliquett,29,63,63,1178,Germany,SK Sturm Graz
9147,P. Tschernegg,21,63,66,1543,Austria,Wolfsberger AC
9148,M. Bakić,20,63,76,1714,Montenegro,Spezia
9149,L. Freeman,22,63,72,1799,England,Bristol City
9150,L. Freeman,22,63,72,1799,England,Bristol City
9151,Cesar Soriano,31,63,63,1674,Spain,CD Leganés
9152,N. Füllkrug,21,63,70,1685,Germany,1. FC Nürnberg
9153,S. Hird,26,63,63,1557,England,Chesterfield
9154,M. Smith,22,63,69,1526,England,Swindon Town
9155,T. Barnett,28,63,63,1520,England,Shrewsbury
9156,Philipe Sampaio,19,63,68,1333,Brazil,Boavista FC
9157,J. Vermeulen,27,63,63,1762,Belgium,Waasland-Beveren
9158,Toti,26,63,66,1662,Spain,Deportivo Alavés
9159,Lupeta,21,63,69,1497,Portugal,Vitória de Setúbal
9160,S. Nyassi,25,63,66,1744,Gambia,San Jose Earthquakes
9161,Lee Seok Hyun,24,63,70,1599,Korea Republic,FC Seoul
9162,Pozo,18,63,80,1575,Spain,Manchester City
9163,A. Gashi,33,63,63,1785,Kosovo,Odds BK
9164,G. Zelalem,17,63,80,1629,United States,Arsenal
9165,D. Churín,24,63,66,1408,Argentina,CD Universidad de Concepción
9166,Rafael Ramos,19,63,73,1726,Portugal,Orlando City SC
9167,S. Loach,26,63,65,1267,England,Rotherham United
9168,S. Smeltz,32,63,63,1599,New Zealand,Sydney FC
9169,M. Antoine-Curier,31,63,63,1567,France,Burton Albion
9170,K. Jaliens,35,63,63,1560,Netherlands,Melbourne City FC
9171,O. N'Diaye,22,63,71,1501,Senegal,AC Arles Avignon
9172,A. Nu'man,28,63,63,1589,Palestine,Al Faisaly
9173,M. Gouaida,21,63,70,1532,Tunisia,Hamburger SV
9174,R. Gucher,23,63,69,1678,Austria,Frosinone
9175,M. Lieder,24,63,66,1553,Netherlands,FC Dordrecht
9176,A. Schiavone,21,63,71,1675,Italy,Modena
9177,S. Hierländer,23,63,67,1727,Austria,RB Leipzig
9178,L. Paulussen,23,63,66,1785,Belgium,KV Mechelen
9179,T. Hołota,23,63,66,1581,Poland,Śląsk Wrocław
9180,M. Dijkstra,23,63,65,1596,Netherlands,SC Cambuur
9181,Adilson,26,63,68,1541,Portugal,Os Belenenses
9182,J. Lillis,27,63,63,1260,England,Rochdale
9183,B. Grant,23,63,67,1691,England,Shrewsbury
9184,G. Masucci,29,63,63,1570,Italy,Virtus Entella
9185,D. Khomich,29,63,63,1263,Russia,Amkar Perm
9186,D. Chica,33,63,63,1703,Colombia,Rionegro Águilas
9187,M. Odubajo,20,63,71,1775,England,Brentford
9188,H. Urrego,21,63,69,1437,Colombia,Independiente Santa Fe
9189,S. Baradji,30,63,63,1612,France,Valenciennes FC
9190,Cho Sung Jin,23,63,65,1410,Korea Republic,Suwon Samsung Bluewings
9191,F. Acuña,26,63,64,1645,Mexico,Puebla FC
9192,R. Dejmek,26,63,65,1524,Czech Republic,Korona Kielce
9193,D. Zanon,30,63,63,1677,Italy,Frosinone
9194,J. Karlström,19,63,72,1671,Sweden,Djurgårdens IF
9195,G. Turus,34,63,63,1523,Argentina,Belgrano de Córdoba
9196,B. Montenegro,21,63,70,1606,Paraguay,Leeds United
9197,J. Quiroga,32,63,63,1728,Argentina,Club Olimpo
9198,A. García,20,63,69,1587,Mexico,Guadalajara
9199,L. Spinazzola,21,63,72,1661,Italy,Vicenza
9200,K. Mensah,23,63,69,1639,Denmark,Esbjerg fB
9201,Hugo Seco,26,63,68,1570,Portugal,Associação Académica de Coimbra
9202,D. Drocco,25,63,65,1768,Argentina,Audax Italiano
9203,E. Rivera,22,63,69,1625,Mexico,Santos Laguna
9205,N. Quaschner,20,63,72,1605,Germany,FC Red Bull Salzburg
9206,G. Sepúlveda,25,63,67,1624,Chile,Deportivo Ñublense
9207,A. Sušac,25,63,66,1514,Croatia,SC Wiener Neustadt
9208,B. Sankoh,22,63,69,1531,Guinea,En Avant de Guingamp
9209,A. Valentini,26,63,67,1167,Italy,Cittadella
9210,S. Sretenović,29,63,63,1422,Serbia,Cracovia
9211,S. Sretenović,29,63,63,1422,Serbia,Cracovia
9212,M. de Luna,26,63,64,1488,Mexico,Puebla FC
9213,R. Inglese,22,63,70,1509,Italy,Carpi
9214,J. Pickford,20,63,69,1226,England,Sunderland
9215,L. Ramos,24,63,67,1493,Argentina,Deportivo San Marcos de Arica
9216,F. Luna,24,63,66,1628,Argentina,Arsenal de Sarandí
9217,Ko Kwang Min,25,63,66,1695,Korea Republic,FC Seoul
9218,M. Jadue,22,63,72,1629,Palestine,CD Antofagasta
9219,S. Brown,29,63,63,1232,England,Aberdeen
9220,M. Wittek,25,63,65,1528,Germany,1. FC Heidenheim 1846
9221,T. Murg,19,63,73,1625,Austria,SV Ried
9222,R. Marcos,20,63,75,1579,Mozambique,Hamburger SV
9223,M. Riquelme,25,63,65,1543,Argentina,CD Palestino
9224,F. Brustad,25,63,65,1621,Norway,AIK
9225,S. Clingan,30,63,63,1830,Northern Ireland,Kilmarnock
9226,M. Engels,20,63,74,1559,Germany,FSV Frankfurt
9227,M. Green,27,63,63,1552,England,Birmingham City
9228,R. Brosco,23,63,70,1351,Italy,Latina
9229,S. Beltrame,21,63,72,1586,Italy,Modena
9230,J. Anangonó,25,63,67,1535,Ecuador,Leones Negros de la UdeG
9231,O. Malik,23,63,68,1656,Australia,Adelaide United
9232,M. Haukås,27,63,63,1765,Norway,FK Haugesund
9233,N. Godemèche,30,63,63,1707,France,Waasland-Beveren
9234,U. Diallo,21,63,68,1467,Mali,Associação Académica de Coimbra
9235,J. Ashdown,33,63,63,1225,England,Oxford United
9236,A. Peuget,23,63,68,1680,France,Stade de Reims
9237,W. Marinus,19,63,71,1597,Netherlands,PEC Zwolle
9238,S. Balanovich,26,63,65,1591,Belarus,Amkar Perm
9239,D. Oduro,28,63,63,1733,Ghana,Montreal Impact
9240,W. Packwood,21,63,72,1600,United States,Cheltenham Town
9241,R. Kristiansen,26,63,63,1702,Norway,Vålerenga Fotball
9242,D. Furman,26,63,68,1786,South Africa,Doncaster Rovers
9243,D. Moberg-Karlsson,20,63,73,1493,Sweden,FC Nordsjælland
9244,B. Verstraete,20,63,71,1721,Belgium,Royal Excel Mouscron
9245,Querol,25,63,66,1575,Spain,UE Llagostera
9246,S. Dulcich,32,63,63,1238,Argentina,Quilmes Atlético Club
